,id,title,source,year,url,desc,tags,contains
343,cornell-Spring-CS6115,CS6115: Certified Software Systems,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6115,"In recent years, it has become practical to build large software systems using formal proof assistants. Examples of such certified systems include the seL4 microkernel, the CompCert C compiler, the Vellvm LLVM compiler, and the Bedrock library. This course provides a hands-on introduction to programming using the Coq proof assistant. Assessment is based on participation and a substantial course project.",['CS6115'],"{'videos': False, 'written': True, 'assignments': True}"
344,cornell-Spring-CS6117,CS6117: Category Theory for Computer Sciences,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6117,"An introduction to category theory, with a focus on material with established applications to computer science and programming languages, in particular. The course emphasizes developing comfort with abstraction and instantiation.",['CS6117'],"{'videos': False, 'written': True, 'assignments': True}"
345,cornell-Spring-CS6118,CS6118: Types and Semantics,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6118,"Types and Semantics is about designing and understand programming languages, whether they be domain specific or general purpose. The goal of this class is to provide a variety of tools for designing custom (programming) languages for whatever task is at hand. Part of that will be a variety of insights on how languages work along with experiences from working with academics and industry on creating new languages such as Ceylon and Kotlin. The class focuses on types and semantics and the interplay between them.",['CS6118'],"{'videos': False, 'written': True, 'assignments': False}"
346,cornell-Spring-CS6120,CS6120: Advanced Compilers,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6120,"This is a hands-on course about implementing programming languages. It covers intermediate representations, classic optimization, runtime systems, and more advanced techniques such as parallelization, just-in-time compilation, and garbage collection. Course work consists of reading and discussing both classic and modern research papers and implementation projects based on the LLVM compiler infrastructure.",['CS6120'],"{'videos': True, 'written': True, 'assignments': True}"
347,cornell-Spring-CS6156,CS6156: Runtime Verification,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6156,"Runtime Verification (RV) is a lightweight formal method for checking program executions against specifications. Foundations, algorithms, and tools for major approaches to RV will be covered, including monitor synthesis, specification languages, parametric monitoring, monitorability, instrumentation, and static analysis for reducing RV overhead. Students will become familiar with recent research results and challenges in RV, gain experience with RV tools, and conduct a research project.",['CS6156'],"{'videos': False, 'written': True, 'assignments': True}"
348,cornell-Spring-CS6180,CS6180: Introduction to Constructive Type Theory,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6180,"Constructive type theory is the mathematical foundation for modern proof assistants, which are software systems used to help verify the correctness of programs and mathematical proofs. Proof assistants are also used in teaching advanced programming and are essential tools in the study of formal methods.",['CS6180'],"{'videos': False, 'written': True, 'assignments': False}"
349,cornell-Spring-CS6210,CS6210: Matrix Computations,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6210,"Stable and efficient algorithms for linear equations, least squares, and eigenvalue problems. Direct and iterative methods are considered. Numerical programming is used extensively.",['CS6210'],"{'videos': False, 'written': True, 'assignments': True}"
350,cornell-Spring-CS6241,CS6241: Numerical Methods for Data Science,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6241,"A discussion of numerical methods in the context of data analysis, machine learning, and network science problems. The course will focus on matrix and tensor decompositions, numerical algorithms for graph data, least squares, regression, and iterative methods.",['CS6241'],"{'videos': False, 'written': True, 'assignments': False}"
351,cornell-Spring-CS6410,CS6410: Advanced Systems,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6410,"Advanced course in systems, emphasizing contemporary research in distributed systems. Topics may include communication protocols, consistency in distributed systems, faulttolerance, knowledge and knowledge-based protocols, performance, scheduling, concurrency control, and authentication and security issues.",['CS6410'],"{'videos': False, 'written': True, 'assignments': True}"
352,cornell-Spring-CS6411,CS6411: Systems Principles,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6411,"The design of computer systems is driven by a small number of principles that are leveraged to achieve both functionality and performance. These principles, and the key techniques used to instantiate them, are the subject of this course. We will study them both in isolation and in the context of systems in which they have been applied.",['CS6411'],"{'videos': False, 'written': True, 'assignments': False}"
353,cornell-Spring-CS6432,CS6432: Distributed Consensus and Blockchains,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6432,"Distributed consensus protocols have been widely adopted in replicated databases and decentralized cryptocurrencies. In this course, we will explore how to design formally secure protocols that allow nodes to reach consensus in a distributed system. Both classical consensus and modern blockchains will be discussed.",['CS6432'],"{'videos': False, 'written': True, 'assignments': False}"
354,cornell-Spring-CS6450,CS6450: Advanced Computer Networking,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6450,"This course explores state-of-the-art network architectures and protocols through a review of recent research literature, discussions during lectures and class projects. Students will complete a semester-long research project based on one of the topics covered in the class.",['CS6450'],"{'videos': False, 'written': True, 'assignments': False}"
355,cornell-Spring-CS6453,CS6453: Big Data Systems,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6453,"This course introduces the critical technology trends, the state-of-the-art systems, and the key challenges that make the big data era exciting, both from academic and industrial perspective. The course will focus on providing both breadth and depth in big data systems.",['CS6453'],"{'videos': False, 'written': True, 'assignments': False}"
356,cornell-Spring-CS6464,CS6464: Advanced Distributed Storage Systems,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6464,"This course broadly examines distributed storage systems in its many manifestations. It explores how to harness and maintain the collective storage capabilities in storage systems from global-scale enterprises and cloud computing to peer-to-peer, ad hoc, and home networks. It teaches abstractions, design and implementation techniques that allow students to build the kind of scalable high performance distributed systems that can deal with real-world workload.",['CS6464'],"{'videos': False, 'written': True, 'assignments': True}"
357,cornell-Spring-CS6465,CS6465: Emerging Cloud Technologies and Systems Challenges,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6465,"This course explores new trends in cloud computing systems, with a focus on understanding the research challenges that will arise as we use cloud computing to solve challenging new problems. The class will center on a mix of readings, discussion, and individualized research activities.",['CS6465'],"{'videos': False, 'written': True, 'assignments': False}"
358,cornell-Spring-CS6480,CS6480: Systems Software and Formal Methods,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6480,"This is a graduate course on systems software and formal methods. The increasing complexity and scale of software systems has led to significant challenges for their reliability, performance, manageability, and security. Examples of such systems include entire operating systems, file systems, databases, networks, distributed systems, device drivers, and so on.",['CS6480'],"{'videos': False, 'written': True, 'assignments': False}"
359,cornell-Spring-CS6630,CS6630: Realistic Image Synthesis,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6630,"CS6630 is an introduction to physics-based rendering at the graduate level. Starting from the fundamentals of light transport we will look at formulations of the Rendering Equation, and a series of Monte Carlo methods, from sequential sampling to multiple importance sampling to Markov Chains, for solving the equation to make pictures. We'll look at light reflection from surfaces and scattering in volumes, illumination from luminaires and environments, and diffusion models for translucent materials. We will build working implementations of many of the algorithms we study, and learn how to make sure they are actually working correctly. It's fun to watch integrals and probability distributions transform into photographs of a slightly too perfect synthetic world.",['CS6630'],"{'videos': False, 'written': True, 'assignments': True}"
360,cornell-Spring-CS6640,CS6640: Computational Photography,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6640,"From Courses of Study: A course on the emerging applications of computation in photography. Likely topics include digital photography, unconventional cameras and optics, light field cameras, image processing for photography, techniques for combining multiple images, advanced image editing algorithms, and projector-camera systems. Course work includes implementing several algorithms and a final project.",['CS6640'],"{'videos': False, 'written': True, 'assignments': True}"
361,cornell-Spring-CS6650,CS6650: Computational Motion,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6650,"Covers computational aspects of motion, broadly construed. Topics include the computer representation, modeling, analysis, and simulation of motion, and its relationship to various areas, including computational geometry, mesh generation, physical simulation, computer animation, robotics, biology, computer vision, acoustics, and spatio-temporal databases. Students implement several of the algorithms covered in the course and complete a final project.  This offering will also explore the special role of motion processing in physically based sound rendering.",['CS6650'],"{'videos': False, 'written': True, 'assignments': False}"
362,cornell-Spring-CS6670,CS6670: Computer Vision,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6670,"This course will introduce the core problems of computer vision and discuss both classical approaches based on the geometry and physics of image formation as well as current approaches based on recent advances in deep learning. Topics include stereopsis and 3D reconstruction, optical flow, image segmentation, object recognition, feature representations of images and patches, and convolutional networks.",['CS6670'],"{'videos': False, 'written': True, 'assignments': True}"
363,cornell-Spring-CS6700,CS6700: Advanced Artificial Intelligence,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6700,"Covers a variety of areas in AI, including knowledge representation, automated reasoning, learning, game-playing, and planning, with an emphasis on computational issues.",['CS6700'],"{'videos': False, 'written': True, 'assignments': False}"
364,cornell-Spring-CS6702,CS6702: Topics in Computational Sustainability,Cornell,Spring 2021,https://www.cs.cornell.edu/courses/cs6702,The main goal of the course is to identify interesting computational research questions concerning sustainability problems and more generally we hope the course will provide additional insights towards the understanding of the boundaries and central methodologies in Computational Sustainability.,['CS6702'],"{'videos': False, 'written': True, 'assignments': False}"
365,waterloo-Spring-CS100,CS100: Introduction to Computing through Applications,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs100,"Using personal computers as effective problem solving tools for the present and the future. Effective use of spreadsheets to process, manipulate, and visualize numeric and textual information. Introduction to computer and network organization, digital information, HTML, and CSS. Algorithms underlying the functional components of web search engines and their influence on data access.",['CS100'],"{'videos': True, 'written': True, 'assignments': False}"
366,waterloo-Winter-CS106,CS106: Introduction to Computer Science 2,Waterloo,Winter 2021,https://student.cs.uwaterloo.ca/~cs106,"The course explores the use of graphics in art, design and visualization contexts. It is a required course for students in the Global Business and Digital Arts program.",['CS106'],"{'videos': False, 'written': True, 'assignments': True}"
367,waterloo-Fall-CS133,CS133: Developing Programming Principles,Waterloo,Fall 2007,https://student.cs.uwaterloo.ca/~cs133/,"Fundamental concepts of computer programming and computer science, how to write small object-oriented programs in Java, and an introduction to graphical user interface (GUI) components.",['CS133'],"{'videos': False, 'written': True, 'assignments': False}"
368,waterloo-Spring-CS135,CS135: Designing Functional Programs,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs135,"CS 135 is for students who would prefer a more conceptual treatment of introductory computer science in a simple language that is educationally effective but not commercially relevant. While the course is designed to be taken by those with no prior programming experience, students with prior experience will also find it relevant, due to its unusual focus. It is suitable for both CS majors and non-majors.",['CS135'],"{'videos': False, 'written': True, 'assignments': False}"
369,waterloo-Spring-CS136,CS136: Elementary Algorithm Design and Data Abstraction,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs136/,"This course builds on the techniques and patterns learned in CS 135 while making the transition to use of an imperative language. It introduces the design and analysis of algorithms, the management of information, and the programming mechanisms and methodologies required in implementations.",['CS136'],"{'videos': False, 'written': True, 'assignments': False}"
370,waterloo-Spring-CS200,CS200: Concepts for Advanced Computer Usage,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs200,Important concepts underlying major personal computer application categories; methodologies for learning and evaluating software; operating system and hardware design from the user's point of view with implications for maintaining a personal computer. Students are encouraged to use their own personal computer for assignments.,['CS200'],"{'videos': False, 'written': True, 'assignments': False}"
371,waterloo-Spring-CS240,CS240: Data Structures and Data Management,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs240,"The course introduces widely used and effective methods of data organization, focusing on data structures, algorithms, and the performance of these algorithms. Specific topics include priority queues, sorting, dictionaries, data structures for text processing.",['CS240'],"{'videos': False, 'written': True, 'assignments': True}"
372,waterloo-Spring-CS247,CS247: Software Engineering Principles,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs247,"This course introduces systematic methods for designing, coding, testing, and documenting medium-sized programs. Major topics include abstraction, modularity, software modeling, object-oriented programming and design, generic programming, and testing and debugging.",['CS247'],"{'videos': True, 'written': True, 'assignments': True}"
373,waterloo-Spring-CS341,CS341: Algorithms,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs341,"The main focus is to learn basic techniques to the design and analysis of efficient algorithms through the study of various classical algorithms. Towards the end, we will also study the notion of NP-completeness and prove that many natural problems are ""hard"" using polynomial time reductions. The specific topics include:",['CS341'],"{'videos': False, 'written': True, 'assignments': True}"
374,waterloo-Spring-CS349,CS349: User Interfaces,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs349,"This course teaches the principles of creating user interfaces (UIs) including underlying UI architecture and algorithms, how to implement UIs from scratch and using UI frameworks, theories and methods for UI design, and an introduction to the field of human-computer interaction.",['CS349'],"{'videos': False, 'written': True, 'assignments': True}"
375,waterloo-Spring-CS350,CS350: Operating Systems,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs350,"An introduction to the fundamentals of operating system function, design, and implementation. Topics include concurrency, synchronization, processes, threads, scheduling, memory management, file systems, device management, and security.",['CS350'],"{'videos': False, 'written': True, 'assignments': True}"
376,waterloo-Winter-CS431,CS431: Data-Intensive Distributed Computing,Waterloo,Winter 2021,https://student.cs.uwaterloo.ca/~cs431,"This course provides an introduction to data-intensive distributed computing. Our focus is algorithm design and ""thinking at scale"": we will cover data mining and machine learning techniques as applied to text, graphs, and relational data. Most of the course will be taught in a combination of MapReduce and Spark, two representative dataflow abstractions for large-scale data analysis, although we will introduce alternative abstractions such as bulk-synchronous parallel and streaming models as well.",['CS431'],"{'videos': False, 'written': True, 'assignments': True}"
377,waterloo-Winter-CS442,CS442: Principles of Programming Languages,Waterloo,Winter 2021,https://student.cs.uwaterloo.ca/~cs442,"CS442 is rightly named: The principles of programming languages. This course covers the ideas underpinning programming languages, by covering the formal, mathematical model behind programming languages as calculi, and then discussing many programming language paradigms, and how these paradigms affect both the formal semantics and the implementation of language interpreters, compilers, and virtual machines.",['CS442'],"{'videos': True, 'written': True, 'assignments': True}"
378,waterloo-Winter-CS446,CS446: Software Design and Architecture,Waterloo,Winter 2017,https://student.cs.uwaterloo.ca/~cs446/1171/,"SE2: Software Design and Architecture is the second course of the three software engineering capstone project courses, offered jointly by the David R. Cheriton School of Computer Science and the Department of Electrical and Computer Engineering at the University of Waterloo.",['CS446'],"{'videos': False, 'written': True, 'assignments': True}"
379,waterloo-Winter-CS448,CS448: Database Systems Implementation,Waterloo,Winter 2012,https://student.cs.uwaterloo.ca/~cs448,"This is a second course on databases that focuses on DBMS internals. It is a project-oriented course that will provide the students, upon successful completion, with an appreciation of the intricacies and complexities of a DBMS and enable them to be able to design and implement the major components of it. The course objective will be achieved by focusing on three fundamental sub-objectives:",['CS448'],"{'videos': False, 'written': True, 'assignments': True}"
380,waterloo-Spring-CS449,CS449: Human-Computer Interaction,Waterloo,Spring 2019,https://student.cs.uwaterloo.ca/~cs449,Human-Computer Interaction teaches the fundamental issues that underlie the creation and evaluation of usable and useful computational artifacts.,['CS449'],"{'videos': False, 'written': True, 'assignments': True}"
381,waterloo-Winter-CS452,CS452: Real-time Programming,Waterloo,Winter 2020,https://student.cs.uwaterloo.ca/~cs452,"The course presents tools and techniques for real-time programming, including system support for real-time applications and calibrating interfaces to hardware. One part of the course is writing a small, real-time-capable operating system that runs on stand-alone computers and provides a low-level interface to control electric trains. The other part is concerned with implementing a control application for the trains.",['CS452'],"{'videos': False, 'written': True, 'assignments': True}"
382,waterloo-Fall-CS466,CS466: Design and Analysis of Algorithms,Waterloo,Fall 2019,https://student.cs.uwaterloo.ca/~cs466,"Advanced design and analysis of algorithms. Topics include: amortized analysis, randomized algorithms, lower bounds, approximation algorithms, and on-line algorithms.",['CS466'],"{'videos': False, 'written': True, 'assignments': True}"
383,waterloo-Fall-CS472,CS472: Numerical Solution of Large Sparse Systems of Equations,Waterloo,Fall 2007,https://student.cs.uwaterloo.ca/~cs472,"In many domains, large linear systems must routinely be solved.  For instance, in many branches of engineering and physics, partial differential equations are often approximated by large linear systems;  in machine learning, least square linear regression also leads to large linear systems; in computational vision, image denoising can also be formulated as a linear system; in decision-theoretic planning, policy iteration algorithms for Markov decision processes require the solution of a series of linear systems.",['CS472'],"{'videos': False, 'written': True, 'assignments': True}"
384,waterloo-Spring-CS475,CS475: Computational Linear Algebra,Waterloo,Spring 2016,https://student.cs.uwaterloo.ca/~cs475,"Numerical linear algebra is a basic part of many problems in scientific computation. This course provides an overview of algorithms and numerical linear algebra techniques to solve common problems that arise in many areas such as image processing, search engines, natural language processing, computational finance, aircraft design and artificial intelligence. The course is structured around four major topics:",['CS475'],"{'videos': False, 'written': True, 'assignments': True}"
385,waterloo-Winter-CS485,CS485: Machine Learning,Waterloo,Winter 2016,https://student.cs.uwaterloo.ca/~cs485,"Computers are traditionally programmed by listing a set of instructions that dictate the operation of the machine step by step.  As a result, machines tend to have a predetermined and rigid behaviour.  However, in many situations it would be desirable to endow machines with the ability to adapt and learn.  This course provides an introduction to the field of machine learning, which studies the principles and algorithms that allow a computer to learn new concepts from some examples.  The course will cover both the theoretical foundations of machine learning as well as the design of algorithms for machine learning.",['CS485'],"{'videos': False, 'written': True, 'assignments': True}"
386,waterloo-Spring-CS488,CS488: Introduction to Computer Graphics,Waterloo,Spring 2021,https://student.cs.uwaterloo.ca/~cs488,"Welcome to the home page for CS488/688, the introductory computer graphics course in the School of Computer Science at the University of Waterloo. This course focuses on 3D graphics, although it does discuss some aspects of user interface design.",['CS488'],"{'videos': False, 'written': False, 'assignments': True}"
387,waterloo-Winter-CS489,CS489: Big Data Infrastructure,Waterloo,Winter 2016,http://lintool.github.io/bigdata-2016w/index.html,"This course provides an introduction to big data infrastructure for analytics. The focus is algorithm design and ""thinking at scale"": we will cover data mining and machine learning techniques as applied to text, graphs, and relational data. Most of the course will be taught in a combination of MapReduce and Spark, two representative dataflow abstractions for large-scale data analysis, although we will introduce alternative abstractions such as bulk-synchronous parallel and streaming models as well.",['CS489'],"{'videos': False, 'written': True, 'assignments': True}"
388,waterloo-Winter-CS492,CS492: Social Implications of Computing,Waterloo,Winter 2021,https://student.cs.uwaterloo.ca/~cs492,"Technology Change and Social Impact, The Internet and how it changes communication, Personal identity, security and computer technology, The impact of computers on work environments, and Electronic Commerce.",['CS492'],"{'videos': False, 'written': True, 'assignments': False}"
389,waterloo-Fall-CS497,CS497: Frontiers in Computer Science,Waterloo,Fall 2007,https://student.cs.uwaterloo.ca/~cs497,"CS 497 is a course that is temporarily offered to CS major students. In some cases, a course might only be available one time, for example, to take advantage of a visiting professor's expertise. At other times, a course will be offered experimentally until it is determined whether the course should become part of the regular course offerings.",['CS497'],"{'videos': False, 'written': True, 'assignments': True}"
390,waterloo-Winter-CS682,CS682: Computational Techniques in Biological Sequence Analysis,Waterloo,Winter 2020,https://student.cs.uwaterloo.ca/~cs682,"Computer science principles and algorithms in biological sequence analysis. Topics include algorithms for sequence comparison, for large-scale database search in biological databases, for evolutionary tree reconstruction, for identifying important features in DNA and RNA sequences, for protein sequence identification and underlying computational techniques.",['CS682'],"{'videos': False, 'written': True, 'assignments': True}"
391,waterloo-Fall-CS745,CS745: Computer-Aided Verification,Waterloo,Fall 2009,https://student.cs.uwaterloo.ca/~cs745,"This course introduces the theory and practice of computer-aided verification for the design and analysis of digital systems (i.e., hardware and software systems). It emphasizes formal methods techniques, i.e., techniques based on logical reasoning and mathematical modelling, which are gradually being incorporated into CASE and CAD tools. These techniques have been used to find subtle, critical logic and safety errors in industrial hardware and software systems.",['CS745'],"{'videos': False, 'written': True, 'assignments': False}"
392,waterloo-Fall-CS774,CS774: Advanced Computational Finance,Waterloo,Fall 2009,https://student.cs.uwaterloo.ca/~cs774,"This course will cover such topics as: Monte Carlo methods, lattice methods, and numerical PDE (Partial Differential Equation) techniques for pricing and hedging options. Methods for valuing exotic options (Asian, Parisian, barrier, and shout) will be presented. Particular attention will be paid to models which more accurately represent real markets: jump processes, regime switching, the effect of trading price impact and transaction costs, and optimal decision making. This will lead us to a discussion of algorithms for partial integro differential equations, and optimal stochastic control (dynamic programming, Hamilton Jacobi Bellman equations).",['CS774'],"{'videos': False, 'written': True, 'assignments': False}"
393,waterloo-Fall-CS798,CS798: Software Foundations,Waterloo,Fall 2018,https://student.cs.uwaterloo.ca/~cs798,"The goal of this book, and our goal, is to study topics in functional programming, logic, semantics, and type theory using the proof assistant Coq.",['CS798'],"{'videos': False, 'written': True, 'assignments': True}"
394,yale-Spring-CS112,CS112: Introduction to Computer Programming,Yale,Spring 2020,https://cs112.cs.yale.edu/2020A/,"CS 112: Introduction to Computer Programming is the first course in our series introducing students to computer science. In this class you will learn the fundamentals of computer programming in Java, with emphasis on applications in science and engineering. You will also learn about the broader field of computer science and algorithmic thinking, the fundamental approach that computer scientists take to solving problems.",['CS112'],"{'videos': False, 'written': True, 'assignments': False}"
395,yale-Spring-CS421,CS421: Compilers and Interpreters,Yale,Spring 2021,http://www.cs.yale.edu/homes/soule/cpsc421/,"This course focuses on the design and implementation of compilers. Topics covered include the structure of one-pass and multiple-pass compilers; symbol table management; lexical analysis; traditional and automated parsing techniques; syntax-directed translation and semantic analysis; run-time storage management; intermediate code generation; introduction to optimization; and code generation. This course requires a substantial, semester-long programming project implementing a functional compiler that includes lexical and syntactic analyzers, a type checker, and a code generator.",['CS421'],"{'videos': False, 'written': False, 'assignments': True}"
396,yale-Fall-CS430,CS430: Formal Semantics,Yale,Fall 2013,http://flint.cs.yale.edu/cs430/,"CS 430/530 teaches the formal semantics of programming languages. That is, a mathematically rigorous description of what a computer program means. The course should be useful to anyone who is serious about programming, and is essential for anyone planning either to do research in programming languages or to design a programming language. The course is intended to accomplish two things:",['CS430'],"{'videos': False, 'written': True, 'assignments': True}"
397,yale-Fall-CS469,CS469: Randomized Algorithms,Yale,Fall 2020,http://www.cs.yale.edu/homes/aspnes/classes/469/notes.pdf,"A study of randomized algorithms from several areas: graph algorithms, algorithms in algebra, approximate counting, probabilistically checkable proofs, and matrix algorithms. Topics include an introduction to tools from probability theory, including some inequalities such as Chernoff bounds.",['CS469'],"{'videos': False, 'written': True, 'assignments': False}"
398,yale-Fall-CS610,CS610: Topics in Computer Science and Law,Yale,Fall 2019,http://www.cs.yale.edu/homes/jf/CPSC610-Fall2019.html,"CPSC 610 is a graduate seminar that focuses on socio-technical problems in computing, i.e., problems that cannot be solved through technological progress alone but rather require legal, political, or cultural progress as well. Examples include but are not limited to computer security, intellectual property protection, cyber crime, cyber war, surveillance, and online privacy.",['CS610'],"{'videos': False, 'written': True, 'assignments': False}"
399,yale-Fall-CS462,CS462: Spectral Graph Theory,Yale,Fall 2019,http://www.cs.yale.edu/homes/spielman/462/syllabus.html,"The main purpose of this course is to explore what eigenvalues and eigenvectors of graphs can tell us about their structure, and to exploit this knowledge for algorithmic purposes. It will also include some related content that is not strictly linear algebraic, and some that does not have much to do with graphs, but which I include because it is worth knowing.",['CS462'],"{'videos': False, 'written': True, 'assignments': False}"
400,yale-Fall-CS462,CS462: Graphs and Networks,Yale,Fall 2013,https://sites.google.com/a/yale.edu/462-562-graphs-and-networks/,"The purpose of this class is to introduce many types of graphs that are studied in the sciences and engineering, to examine some elementary processes that take place on those graphs, and to introduce standard analyses of graphs. “Network” is just another word for “graph”.",['CS462'],"{'videos': False, 'written': True, 'assignments': True}"
401,yale-Spring-CS745,CS745: Advanced Topics in Machine Learning and Data Mining,Yale,Spring 2018,http://cpsc745.guywolf.org/,"Modern data analysis methods are expected to handle massive amounts of data that are being collected in a variety of domains, including the biological/biomedical, social, economic, artistic, and cultural domains. This seminar will provide an overview of the advances that have been made in the last decade in machine-learning and automatic data-mining approaches for dealing with the challenges that arise in such settings. This year, the seminar will focus on a broad scope of data analysis tasks, with emphasis on deep learning approaches towards them. Additional approaches, such as kernel methods and dictionary learning, will be included as well to provide a wide perspective on the field.",['CS745'],"{'videos': False, 'written': True, 'assignments': False}"
402,caltech-Spring-CS179,CS179: GPU Programming,Caltech,Spring 2021,http://courses.cms.caltech.edu/cs179/,"The use of Graphics Processing Units for rendering is well known, but their power for general parallel computation has only recently been explored. Parallel algorithms running on GPUs can often achieve up to 100x speedup over similar CPU algorithms, with many existing applications for physics simulations, signal processing, financial modeling, neural networks, and countless other fields.",['CS179'],"{'videos': False, 'written': False, 'assignments': True}"
403,nyu-Spring-CSCI0202,CSCI0202: Operating Systems,NYU,Spring 2015,http://www.cs.nyu.edu/~mwalfish/classes/15sp/index.html,"We hope you learn three sets of interrelated things. The first thing is how computers work. Students graduating with CS degrees should believe ""there is no magic"": they should be able to describe the chain of events that occurs when they hit a key and cause a letter to appear on the screen from the register level (or logical gate level or transistor level) to the system architecture level to the operating system level to the application level. This is philosophically important, but it is also of practical interest to developers who need to figure out how to make a system do what they want it to do.",['CSCI0202'],"{'videos': False, 'written': True, 'assignments': True}"
404,hunter-Fall-CSCI360,CSCI360: Computer Architecture 3,Hunter,Fall 2014,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci360/csci360_f14.php,Appreciate the use of buffers to control data-flow. Identify the memory technologies found in a computer and be aware of the way in which memory technology is changing. Describe the various ways of organizing cache memory and appreciate the cost-performance trade-offs for each arrangement. Appreciate the need for cache coherency in multiprocessor systems.,['CSCI360'],"{'videos': False, 'written': True, 'assignments': True}"
405,hunter-Spring-CSCI493.75,CSCI493.75: Parallel Computing,Hunter,Spring 2014,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci493.65/csci493.65_spr14.php,Learn how to write a correct and scalable parallel algorithm using both a message-passing based paradigm (MPI) and a shared-memory based paradigm (OpenMP). Read and analyze a program using MPI and/or OpenMPI.,['CSCI493.75'],"{'videos': False, 'written': True, 'assignments': True}"
406,mit-Spring-6.828,6.828: Operating Systems,MIT,Spring 2014,https://pdos.csail.mit.edu/6.828/2014/schedule.html,"Design and implementation of operating systems, and their use as a foundation for systems programming. Topics include virtual memory; file systems; threads; context switches; kernels; interrupts; system calls; interprocess communication; coordination, and interaction between software and hardware. A multi-processor operating system for RISC-V, xv6, is used to illustrate these topics. Individual laboratory assignments involve extending the xv6 operating system, for example to support sophisticated virtual memory features and networking.",[6.828],"{'videos': False, 'written': True, 'assignments': True}"
407,chicago-Winter-CS223,CS223: Purely Functional Data Structures In Elm,Chicago,Winter 2016,https://www.classes.cs.uchicago.edu/archive/2016/winter/22300-1/,"The course project is an opportunity to design and implement something of your choosing. Generally the idea is to work in groups of one or two and build something fun and interesting in Elm that makes use of web programming and data structures in some way. Bite off as much as you can chew. The project will be split into several milestones, culminating in demos at the end of the quarter.",['CS223'],"{'videos': False, 'written': True, 'assignments': True}"
408,mit-Spring-6.945,6.945: Adventures in Advanced Symbolic Programming,MIT,Spring 2021,https://groups.csail.mit.edu/mac/users/gjs/6.945/index.html,"Concepts and techniques for the design and implementation of large software systems that can be adapted to uses not anticipated by the designer. Applications include compilers, computer-algebra systems, deductive systems, and some artificial intelligence applications. Means for decoupling goals from strategy. Mechanisms for implementing additive data-directed invocation. Working with partially-specified entities. Managing multiple viewpoints. Topics include combinators, generic operations, pattern matching, pattern-directed invocation, rule systems, backtracking, dependencies, indeterminacy, memoization, constraint propagation, and incremental refinement. Substantial weekly programming assignments are an integral part of the subject.",[6.945],"{'videos': False, 'written': True, 'assignments': False}"
409,harvard-Fall-CS224,CS224: Advanced Algorithms,Harvard,Fall 2014,http://people.seas.harvard.edu/~minilek/cs224/fall14/index.html,"An algorithm is a well-defined procedure for carrying out some computational task. Typically the task is given, and the job of the algorithmist is to find such a procedure which is efficient, for example in terms of processing time and/or memory consumption. CS 224 is an advanced course in algorithm design, and topics we will cover include the word RAM model, data structures, amortization, online algorithms, linear programming, semidefinite programming, approximation algorithms, hashing, randomized algorithms, fast exponential time algorithms, graph algorithms, and computational geometry.",['CS224'],"{'videos': True, 'written': True, 'assignments': True}"
410,hunter-Spring-CSCI135,CSCI135: Software Design and Analysis I,Hunter,Spring 2013,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci135/csci135_36_fall12.php,"This course is an intensive introduction to problem solving and programming. It is not specifically a course in the C++ programming language. It uses C++ to implement the concepts presented in class since one cannot learn how to program without learning a programming language! The details of C++ will sometimes be a distraction from learning important concepts, but the only way to learn programming is to program.",['CSCI135'],"{'videos': False, 'written': True, 'assignments': True}"
